ENA	HBXI01000070	HBXI01000070.1	sp	Q4V7Y7	KTNB1_XENLA	48.724	431	202	5	1277	18	8	430	2.59e-137	425
ENA	HBXI01000072	HBXI01000072.1	sp	Q4V7Y7	KTNB1_XENLA	48.724	431	202	5	1277	18	8	430	1.36e-138	425
ENA	HBXI01000075	HBXI01000075.1	sp	Q4V7Y7	KTNB1_XENLA	48.724	431	202	5	1277	18	8	430	2.66e-137	425
ENA	HBXI01000076	HBXI01000076.1	sp	Q4V7Y7	KTNB1_XENLA	48.724	431	202	5	1277	18	8	430	1.08e-136	425
ENA	HBXI01000079	HBXI01000079.1	sp	Q4V7Y7	KTNB1_XENLA	48.753	441	207	5	1292	3	3	435	6.35e-146	437
ENA	HBXI01000082	HBXI01000082.1	sp	P26990	ARF6_CHICK	95.429	175	8	0	791	267	1	175	5.82e-111	352
ENA	HBXI01000083	HBXI01000083.1	sp	P26990	ARF6_CHICK	95.429	175	8	0	791	267	1	175	4.36e-112	352
ENA	HBXI01000084	HBXI01000084.1	sp	P26990	ARF6_CHICK	95.429	175	8	0	791	267	1	175	4.23e-112	352
ENA	HBXI01000085	HBXI01000085.1	sp	P26990	ARF6_CHICK	95.429	175	8	0	791	267	1	175	5.78e-111	352
ENA	HBXI01000086	HBXI01000086.1	sp	P26990	ARF6_CHICK	95.429	175	8	0	791	267	1	175	6.37e-111	352
ENA	HBXI01000087	HBXI01000087.1	sp	P26990	ARF6_CHICK	95.429	175	8	0	791	267	1	175	6.41e-111	352
ENA	HBXI01000088	HBXI01000088.1	sp	P26990	ARF6_CHICK	95.429	175	8	0	791	267	1	175	2.77e-123	353
ENA	HBXI01000144	HBXI01000144.1	sp	Q4V8R6	E4F1_DANRE	35.062	405	238	7	755	1942	147	535	6.94e-60	217
ENA	HBXI01000145	HBXI01000145.1	sp	Q4V8R6	E4F1_DANRE	35.062	405	238	7	851	2038	147	535	1.18e-59	217
ENA	HBXI01000164	HBXI01000164.1	sp	Q5PQZ7	POPD1_DANRE	34.731	167	106	2	2710	2219	90	256	6.58e-26	114
ENA	HBXI01000165	HBXI01000165.1	sp	Q5PQZ7	POPD1_DANRE	34.132	167	107	2	2728	2237	90	256	6.90e-25	110
ENA	HBXI01000185	HBXI01000185.1	sp	Q00416	SEN1_YEAST	29.519	769	401	31	1534	3597	1146	1854	6.96e-60	231
ENA	HBXI01000189	HBXI01000189.1	sp	Q00416	SEN1_YEAST	28.525	617	310	26	1534	3171	1146	1702	1.15e-36	155
ENA	HBXI01000192	HBXI01000192.1	sp	Q05B17	WDR48_XENTR	61.550	684	243	10	4434	2413	1	674	0.0	805
ENA	HBXI01000193	HBXI01000193.1	sp	Q4R2Z6	WDR48_MACFA	52.410	166	75	3	2904	2413	455	618	4.42e-42	167
ENA	HBXI01000194	HBXI01000194.1	sp	Q05B17	WDR48_XENTR	61.337	688	242	11	4446	2413	1	674	0.0	800
ENA	HBXI01000195	HBXI01000195.1	sp	Q9ULW5	RAB26_HUMAN	66.071	224	67	2	694	1365	39	253	6.12e-97	303
ENA	HBXI01000199	HBXI01000199.1	sp	Q9VP48	RAB26_DROME	69.194	211	60	3	644	1261	175	385	7.40e-90	292
ENA	HBXI01000201	HBXI01000201.1	sp	Q9VP48	RAB26_DROME	69.194	211	60	3	644	1261	175	385	1.39e-90	292
ENA	HBXI01000221	HBXI01000221.1	sp	P07857	SCP2_BOVIN	56.701	194	77	3	1276	710	352	543	5.98e-63	217
ENA	HBXI01000222	HBXI01000222.1	sp	P07857	SCP2_BOVIN	58.065	186	72	2	1255	710	360	543	3.06e-62	215
ENA	HBXI01000223	HBXI01000223.1	sp	P07857	SCP2_BOVIN	55.500	200	83	2	1297	710	346	543	9.35e-63	215
ENA	HBXI01000225	HBXI01000225.1	sp	Q07598	SCP2_CHICK	65.563	302	98	3	1603	710	248	547	1.61e-119	366
ENA	HBXI01000236	HBXI01000236.1	sp	Q6DHR3	RG1BA_DANRE	49.856	347	148	7	1032	37	42	377	6.34e-109	330
ENA	HBXI01000237	HBXI01000237.1	sp	Q6DHR3	RG1BA_DANRE	54.717	477	192	6	2375	987	42	508	0.0	532
ENA	HBXI01000248	HBXI01000248.1	sp	Q6P632	NAA20_XENTR	74.857	175	39	2	835	1344	4	178	4.95e-91	278
ENA	HBXI01000249	HBXI01000249.1	sp	Q6P632	NAA20_XENTR	74.857	175	39	2	852	1361	4	178	5.73e-91	278
ENA	HBXI01000250	HBXI01000250.1	sp	Q6P632	NAA20_XENTR	74.857	175	39	2	290	799	4	178	1.36e-93	278
ENA	HBXI01000251	HBXI01000251.1	sp	Q6P632	NAA20_XENTR	74.857	175	39	2	189	698	4	178	4.01e-94	278
ENA	HBXI01000252	HBXI01000252.1	sp	Q6P632	NAA20_XENTR	74.857	175	39	2	617	1126	4	178	5.30e-92	278
ENA	HBXI01000253	HBXI01000253.1	sp	Q6P632	NAA20_XENTR	74.857	175	39	2	778	1287	4	178	2.81e-91	278
ENA	HBXI01000324	HBXI01000324.1	sp	Q7ZW24	ALG11_DANRE	54.402	443	194	3	329	1633	55	497	1.00e-160	491
ENA	HBXI01000328	HBXI01000328.1	sp	Q6NW40	RGMB_HUMAN	38.356	219	116	4	1	603	178	395	2.68e-25	110
ENA	HBXI01000336	HBXI01000336.1	sp	B0V3F8	PRKRA_DANRE	36.872	179	85	2	334	849	9	166	6.43e-21	97.4
ENA	HBXI01000337	HBXI01000337.1	sp	Q7ZYA5	PRKAA_XENLA	35.294	323	165	4	328	1290	28	308	3.21e-49	181
ENA	HBXI01000339	HBXI01000339.1	sp	B0V3F8	PRKRA_DANRE	36.872	179	85	2	166	681	9	166	5.06e-21	97.8
ENA	HBXI01000349	HBXI01000349.1	sp	Q16698	DECR_HUMAN	64.548	299	106	0	383	1279	32	330	3.29e-123	369
ENA	HBXI01000351	HBXI01000351.1	sp	Q16698	DECR_HUMAN	64.548	299	106	0	449	1345	32	330	6.48e-123	369
ENA	HBXI01000352	HBXI01000352.1	sp	Q16698	DECR_HUMAN	64.784	301	106	0	449	1351	32	332	1.88e-119	373
ENA	HBXI01000353	HBXI01000353.1	sp	Q16698	DECR_HUMAN	64.784	301	106	0	383	1285	32	332	1.21e-119	373
ENA	HBXI01000396	HBXI01000396.1	sp	Q8RXU4	THA1_ARATH	60.215	93	37	0	88	366	6	98	1.83e-31	123
ENA	HBXI01000398	HBXI01000398.1	sp	Q8RXU4	THA1_ARATH	60.215	93	37	0	199	477	6	98	8.87e-31	122
ENA	HBXI01000399	HBXI01000399.1	sp	Q9FPH3	THA2_ARATH	43.989	366	185	5	172	1251	1	352	4.23e-99	303
ENA	HBXI01000400	HBXI01000400.1	sp	Q8RXU4	THA1_ARATH	43.944	355	182	5	88	1143	6	346	1.20e-99	304
ENA	HBXI01000401	HBXI01000401.1	sp	Q9FPH3	THA2_ARATH	54.338	219	98	1	88	738	10	228	6.38e-81	254
ENA	HBXI01000411	HBXI01000411.1	sp	P52899	ODPA_CAEEL	62.895	380	126	3	1798	686	24	397	1.82e-166	483
ENA	HBXI01000412	HBXI01000412.1	sp	P52899	ODPA_CAEEL	62.895	380	126	3	2648	1536	24	397	1.17e-162	483
ENA	HBXI01000413	HBXI01000413.1	sp	P52899	ODPA_CAEEL	62.895	380	126	3	1674	562	24	397	2.86e-165	481
ENA	HBXI01000414	HBXI01000414.1	sp	P52899	ODPA_CAEEL	62.895	380	126	3	1674	562	24	397	1.86e-166	483
ENA	HBXI01000415	HBXI01000415.1	sp	P52899	ODPA_CAEEL	62.895	380	126	3	2604	1492	24	397	7.84e-163	483
ENA	HBXI01000423	HBXI01000423.1	sp	Q6IR34	GPSM1_MOUSE	70.000	120	36	0	17	376	169	288	1.19e-52	178
ENA	HBXI01000443	HBXI01000443.1	sp	Q9VE46	SC5A7_DROME	63.745	502	163	5	1	1470	86	580	0.0	595
ENA	HBXI01000445	HBXI01000445.1	sp	Q9VE46	SC5A7_DROME	75.362	69	17	0	117	323	2	70	8.10e-29	111
ENA	HBXI01000479	HBXI01000479.1	sp	Q8BH58	TIPRL_MOUSE	38.760	129	62	1	387	1	11	122	4.27e-27	105
ENA	HBXI01000480	HBXI01000480.1	sp	Q8BH58	TIPRL_MOUSE	38.760	129	62	1	387	1	11	122	7.71e-27	105
ENA	HBXI01000495	HBXI01000495.1	sp	P57093	PAHX_RAT	59.215	331	131	4	84	1067	9	338	5.26e-134	400
ENA	HBXI01000496	HBXI01000496.1	sp	P57093	PAHX_RAT	59.215	331	131	4	84	1067	9	338	4.81e-134	400
ENA	HBXI01000497	HBXI01000497.1	sp	P57093	PAHX_RAT	64.458	166	56	3	217	705	173	338	2.35e-68	223
ENA	HBXI01000498	HBXI01000498.1	sp	P57093	PAHX_RAT	59.215	331	131	4	281	1264	9	338	3.67e-133	400
ENA	HBXI01000534	HBXI01000534.1	sp	Q5ZIN1	NUDC_CHICK	52.353	340	138	3	1502	534	9	341	4.85e-107	326
ENA	HBXI01000537	HBXI01000537.1	sp	Q5ZIN1	NUDC_CHICK	52.353	340	138	3	1398	430	9	341	1.68e-107	326
ENA	HBXI01000540	HBXI01000540.1	sp	Q5ZIN1	NUDC_CHICK	52.381	336	136	3	1758	802	9	337	6.50e-104	321
ENA	HBXI01000542	HBXI01000542.1	sp	Q5ZIN1	NUDC_CHICK	52.353	340	138	3	1261	293	9	341	3.79e-108	326
ENA	HBXI01000545	HBXI01000545.1	sp	Q5ZIN1	NUDC_CHICK	52.381	336	136	3	1935	979	9	337	3.24e-103	321
ENA	HBXI01000581	HBXI01000581.1	sp	Q810J8	ZFYV1_MOUSE	44.148	487	247	8	58	1452	289	772	1.05e-139	426
ENA	HBXI01000582	HBXI01000582.1	sp	Q5RFL4	ZFYV1_PONAB	51.579	95	43	1	336	611	678	772	9.14e-23	100
ENA	HBXI01000583	HBXI01000583.1	sp	Q810J8	ZFYV1_MOUSE	48.006	627	299	9	503	2317	151	772	0.0	601
ENA	HBXI01000609	HBXI01000609.1	sp	Q8CD94	LIN52_MOUSE	51.402	107	50	1	979	665	9	115	2.39e-28	110
ENA	HBXI01000611	HBXI01000611.1	sp	Q9W3Y4	GA2PE_DROME	53.425	365	131	8	980	1966	1	362	1.49e-103	360
ENA	HBXI01000623	HBXI01000623.1	sp	A2VE52	ORN_BOVIN	44.242	165	90	2	600	106	52	214	1.80e-44	153
ENA	HBXI01000624	HBXI01000624.1	sp	A2VE52	ORN_BOVIN	33.898	236	101	3	813	106	34	214	8.09e-41	147
ENA	HBXI01000627	HBXI01000627.1	sp	A2VE52	ORN_BOVIN	43.889	180	99	2	654	115	34	211	4.42e-50	170
ENA	HBXI01000631	HBXI01000631.1	sp	A2VE52	ORN_BOVIN	43.169	183	102	2	654	106	34	214	9.46e-50	169
ENA	HBXI01000635	HBXI01000635.1	sp	A2VE52	ORN_BOVIN	34.335	233	98	3	813	115	34	211	6.69e-41	147
ENA	HBXI01000642	HBXI01000642.1	sp	B7PS00	LIS1_IXOSC	74.940	415	93	3	219	1442	1	411	0.0	676
ENA	HBXI01000643	HBXI01000643.1	sp	B5X3Z6	LIS1A_SALSA	72.043	186	52	0	879	1436	225	410	6.53e-89	300
ENA	HBXI01000643	HBXI01000643.1	sp	B5X3Z6	LIS1A_SALSA	30.846	201	99	2	888	1430	144	324	1.76e-21	102
ENA	HBXI01000644	HBXI01000644.1	sp	B7PS00	LIS1_IXOSC	75.221	113	28	0	184	522	109	221	1.43e-61	199
ENA	HBXI01000645	HBXI01000645.1	sp	B7PS00	LIS1_IXOSC	77.828	221	49	0	190	852	1	221	6.06e-132	385
ENA	HBXI01000646	HBXI01000646.1	sp	B7PS00	LIS1_IXOSC	74.940	415	93	3	190	1413	1	411	0.0	676
ENA	HBXI01000653	HBXI01000653.1	sp	O94967	WDR47_HUMAN	57.692	338	140	2	84	1097	581	915	1.11e-131	408
ENA	HBXI01000654	HBXI01000654.1	sp	Q8CGF6	WDR47_MOUSE	58.006	331	137	1	87	1079	588	916	4.83e-133	408
ENA	HBXI01000655	HBXI01000655.1	sp	Q8CGF6	WDR47_MOUSE	58.006	331	137	1	87	1079	588	916	9.31e-132	408
ENA	HBXI01000656	HBXI01000656.1	sp	O94967	WDR47_HUMAN	56.812	345	147	1	125	1159	573	915	4.94e-134	411
ENA	HBXI01000658	HBXI01000658.1	sp	Q8CGF6	WDR47_MOUSE	58.006	331	137	1	87	1079	588	916	1.55e-132	408
ENA	HBXI01000664	HBXI01000664.1	sp	Q5R8N4	VP35L_PONAB	52.101	119	57	0	3	359	591	709	1.04e-34	131
ENA	HBXI01000664	HBXI01000664.1	sp	Q5R8N4	VP35L_PONAB	54.839	31	14	0	392	484	725	755	1.04e-34	32.0
ENA	HBXI01000664	HBXI01000664.1	sp	Q5R8N4	VP35L_PONAB	28.205	39	28	0	576	692	795	833	1.04e-34	26.6
ENA	HBXI01000665	HBXI01000665.1	sp	Q7Z3J2	VP35L_HUMAN	44.091	220	123	0	3	662	591	810	5.57e-47	169
ENA	HBXI01000684	HBXI01000684.1	sp	Q9Z2G9	HTAI2_MOUSE	45.815	227	112	3	77	742	16	236	4.06e-57	190
ENA	HBXI01000685	HBXI01000685.1	sp	Q9Z2G9	HTAI2_MOUSE	45.815	227	112	3	467	1132	16	236	1.41e-54	190
ENA	HBXI01000686	HBXI01000686.1	sp	Q9Z2G9	HTAI2_MOUSE	45.815	227	112	3	7	672	16	236	1.09e-53	190
ENA	HBXI01000687	HBXI01000687.1	sp	Q9Z2G9	HTAI2_MOUSE	45.815	227	112	3	77	742	16	236	1.64e-55	190
ENA	HBXI01000688	HBXI01000688.1	sp	Q9Z2G9	HTAI2_MOUSE	45.815	227	112	3	772	1437	16	236	4.87e-54	190
ENA	HBXI01000689	HBXI01000689.1	sp	Q9Z2G9	HTAI2_MOUSE	45.815	227	112	3	467	1132	16	236	8.88e-56	190
ENA	HBXI01000691	HBXI01000691.1	sp	Q9Z2G9	HTAI2_MOUSE	45.815	227	112	3	773	1438	16	236	5.92e-55	190
ENA	HBXI01000693	HBXI01000693.1	sp	Q8BMJ2	SYLC_MOUSE	55.537	1174	504	10	194	3676	9	1177	0.0	1269
ENA	HBXI01000694	HBXI01000694.1	sp	Q8BMJ2	SYLC_MOUSE	55.537	1174	504	10	194	3676	9	1177	0.0	1269
ENA	HBXI01000695	HBXI01000695.1	sp	Q8BMJ2	SYLC_MOUSE	55.537	1174	504	10	84	3566	9	1177	0.0	1269
ENA	HBXI01000696	HBXI01000696.1	sp	Q8BMJ2	SYLC_MOUSE	55.537	1174	504	10	194	3676	9	1177	0.0	1269
ENA	HBXI01000697	HBXI01000697.1	sp	Q8BMJ2	SYLC_MOUSE	55.537	1174	504	10	84	3566	9	1177	0.0	1269
ENA	HBXI01000698	HBXI01000698.1	sp	Q8BMJ2	SYLC_MOUSE	55.537	1174	504	10	194	3676	9	1177	0.0	1269
ENA	HBXI01000714	HBXI01000714.1	sp	Q659C4	LAR1B_HUMAN	52.723	404	131	8	42	1109	460	851	1.71e-115	379
ENA	HBXI01000748	HBXI01000748.1	sp	Q14164	IKKE_HUMAN	36.968	752	396	16	278	2500	31	715	3.64e-134	427
ENA	HBXI01000749	HBXI01000749.1	sp	Q14164	IKKE_HUMAN	37.084	782	414	16	112	2424	1	715	1.01e-145	457
ENA	HBXI01000750	HBXI01000750.1	sp	Q9WUN2	TBK1_MOUSE	36.452	513	280	10	677	2206	121	590	6.52e-92	315
ENA	HBXI01000750	HBXI01000750.1	sp	Q9WUN2	TBK1_MOUSE	51.240	121	59	0	135	497	1	121	1.19e-32	140
ENA	HBXI01000751	HBXI01000751.1	sp	Q9WUN2	TBK1_MOUSE	39.344	610	314	12	272	2077	29	590	1.13e-131	421
ENA	HBXI01000752	HBXI01000752.1	sp	Q9WUN2	TBK1_MOUSE	39.432	634	336	11	135	2024	1	590	3.56e-142	449
ENA	HBXI01000754	HBXI01000754.1	sp	Q9WUN2	TBK1_MOUSE	39.432	634	336	11	112	2001	1	590	3.60e-142	448
ENA	HBXI01000755	HBXI01000755.1	sp	Q14164	IKKE_HUMAN	37.084	782	414	16	135	2447	1	715	1.07e-145	457
ENA	HBXI01000780	HBXI01000780.1	sp	Q66J99	RBM18_XENLA	44.030	134	71	2	73	465	23	155	2.33e-33	120
ENA	HBXI01000795	HBXI01000795.1	sp	Q7K237	C1GLT_DROME	62.030	266	97	2	1699	914	92	357	3.44e-116	357
ENA	HBXI01000797	HBXI01000797.1	sp	Q7K237	C1GLT_DROME	62.030	266	97	2	1699	914	92	357	2.58e-111	356
ENA	HBXI01000798	HBXI01000798.1	sp	Q7K237	C1GLT_DROME	64.122	131	47	0	1015	623	92	222	2.14e-56	194
ENA	HBXI01000799	HBXI01000799.1	sp	Q7K237	C1GLT_DROME	62.030	266	97	2	1699	914	92	357	1.89e-111	356
ENA	HBXI01000800	HBXI01000800.1	sp	Q7K237	C1GLT_DROME	62.030	266	97	2	1699	914	92	357	1.40e-110	356
ENA	HBXI01000803	HBXI01000803.1	sp	Q7K237	C1GLT_DROME	62.030	266	97	2	1699	914	92	357	2.14e-111	356
ENA	HBXI01000804	HBXI01000804.1	sp	Q7K237	C1GLT_DROME	64.368	174	61	1	732	211	92	264	6.64e-78	245
ENA	HBXI01000805	HBXI01000805.1	sp	Q7K237	C1GLT_DROME	64.122	131	47	0	1015	623	92	222	5.83e-53	193
ENA	HBXI01000806	HBXI01000806.1	sp	Q7K237	C1GLT_DROME	62.030	266	97	2	1699	914	92	357	5.23e-111	356
ENA	HBXI01000807	HBXI01000807.1	sp	Q7K237	C1GLT_DROME	62.030	266	97	2	1699	914	92	357	1.09e-110	356
ENA	HBXI01000808	HBXI01000808.1	sp	Q7K237	C1GLT_DROME	62.030	266	97	2	1699	914	92	357	7.88e-112	356
ENA	HBXI01000810	HBXI01000810.1	sp	Q7K237	C1GLT_DROME	64.122	131	47	0	1015	623	92	222	4.11e-53	193
ENA	HBXI01000811	HBXI01000811.1	sp	Q7K237	C1GLT_DROME	55.882	102	41	2	1207	914	256	357	7.71e-29	120
ENA	HBXI01000813	HBXI01000813.1	sp	Q7K237	C1GLT_DROME	62.030	266	97	2	1699	914	92	357	1.75e-116	357
ENA	HBXI01000824	HBXI01000824.1	sp	P0C6Y7	PRDM9_RAT	48.837	258	132	0	2651	1878	539	796	3.16e-65	240
ENA	HBXI01000824	HBXI01000824.1	sp	P0C6Y7	PRDM9_RAT	47.368	247	130	0	2618	1878	522	768	1.05e-58	221
ENA	HBXI01000824	HBXI01000824.1	sp	P0C6Y7	PRDM9_RAT	43.293	164	93	0	2369	1878	521	684	7.36e-31	134
ENA	HBXI01000825	HBXI01000825.1	sp	P0C6Y7	PRDM9_RAT	48.837	258	132	0	2650	1877	539	796	1.74e-65	240
ENA	HBXI01000825	HBXI01000825.1	sp	P0C6Y7	PRDM9_RAT	47.368	247	130	0	2617	1877	522	768	6.84e-59	221
ENA	HBXI01000825	HBXI01000825.1	sp	P0C6Y7	PRDM9_RAT	43.293	164	93	0	2368	1877	521	684	6.26e-31	134
ENA	HBXI01000826	HBXI01000826.1	sp	P0C6Y7	PRDM9_RAT	48.837	258	132	0	2689	1916	539	796	3.36e-65	240
ENA	HBXI01000826	HBXI01000826.1	sp	P0C6Y7	PRDM9_RAT	47.368	247	130	0	2656	1916	522	768	1.09e-58	221
ENA	HBXI01000826	HBXI01000826.1	sp	P0C6Y7	PRDM9_RAT	43.293	164	93	0	2407	1916	521	684	7.50e-31	134
ENA	HBXI01000827	HBXI01000827.1	sp	P0C6Y7	PRDM9_RAT	48.837	258	132	0	2687	1914	539	796	1.91e-65	240
ENA	HBXI01000827	HBXI01000827.1	sp	P0C6Y7	PRDM9_RAT	47.368	247	130	0	2654	1914	522	768	7.32e-59	221
ENA	HBXI01000827	HBXI01000827.1	sp	P0C6Y7	PRDM9_RAT	43.293	164	93	0	2405	1914	521	684	6.41e-31	134
ENA	HBXI01000828	HBXI01000828.1	sp	P0C6Y7	PRDM9_RAT	48.837	258	132	0	2686	1913	539	796	3.37e-65	240
ENA	HBXI01000828	HBXI01000828.1	sp	P0C6Y7	PRDM9_RAT	47.368	247	130	0	2653	1913	522	768	1.10e-58	221
ENA	HBXI01000828	HBXI01000828.1	sp	P0C6Y7	PRDM9_RAT	43.293	164	93	0	2404	1913	521	684	7.51e-31	134
ENA	HBXI01000855	HBXI01000855.1	sp	Q6GQ39	TM135_XENLA	34.831	445	272	6	120	1415	1	440	7.56e-68	234
ENA	HBXI01000856	HBXI01000856.1	sp	Q6GQ39	TM135_XENLA	34.831	445	272	6	209	1504	1	440	9.58e-68	234
ENA	HBXI01000857	HBXI01000857.1	sp	Q6GQ39	TM135_XENLA	33.755	237	146	3	112	795	1	235	4.40e-31	131
ENA	HBXI01000857	HBXI01000857.1	sp	Q6GQ39	TM135_XENLA	35.616	219	137	2	1058	1702	222	440	1.13e-26	117
ENA	HBXI01000859	HBXI01000859.1	sp	Q6GQ39	TM135_XENLA	34.831	445	272	6	666	1961	1	440	6.17e-67	234
ENA	HBXI01000860	HBXI01000860.1	sp	Q6GQ39	TM135_XENLA	33.755	237	146	3	209	892	1	235	3.41e-31	131
ENA	HBXI01000860	HBXI01000860.1	sp	Q6GQ39	TM135_XENLA	35.616	219	137	2	1155	1799	222	440	1.20e-26	117
ENA	HBXI01000884	HBXI01000884.1	sp	Q9Y115	UN93L_DROME	47.967	123	64	0	517	149	354	476	3.94e-37	137
ENA	HBXI01000887	HBXI01000887.1	sp	Q8MJG1	PSIP1_BOVIN	65.882	85	27	2	1371	1120	5	88	2.53e-29	125
ENA	HBXI01000888	HBXI01000888.1	sp	Q8MJG1	PSIP1_BOVIN	65.882	85	27	2	3033	2782	5	88	1.67e-28	125
ENA	HBXI01000889	HBXI01000889.1	sp	Q8MJG1	PSIP1_BOVIN	65.882	85	27	2	2636	2385	5	88	1.35e-28	125
ENA	HBXI01000891	HBXI01000891.1	sp	Q8MJG1	PSIP1_BOVIN	65.882	85	27	2	2807	2556	5	88	1.49e-28	125
ENA	HBXI01000893	HBXI01000893.1	sp	Q1HPW4	EIF3I_BOMMO	61.934	331	119	3	86	1072	1	326	2.72e-150	432
ENA	HBXI01000894	HBXI01000894.1	sp	O94876	TMCC1_HUMAN	49.457	184	56	3	2179	1727	207	386	2.20e-38	155
ENA	HBXI01000894	HBXI01000894.1	sp	O94876	TMCC1_HUMAN	45.570	237	117	4	1507	797	424	648	4.05e-30	130
ENA	HBXI01000895	HBXI01000895.1	sp	Q80W04	TMCC2_MOUSE	61.404	114	41	1	1948	1607	271	381	4.18e-31	133
ENA	HBXI01000895	HBXI01000895.1	sp	Q80W04	TMCC2_MOUSE	47.525	202	90	4	1483	878	494	679	1.57e-26	119
ENA	HBXI01000919	HBXI01000919.1	sp	F1Q7H8	ZD20A_DANRE	56.338	284	117	3	42	890	15	292	6.12e-103	313
ENA	HBXI01000920	HBXI01000920.1	sp	F1Q7H8	ZD20A_DANRE	55.749	287	118	3	42	902	15	292	1.21e-102	312
ENA	HBXI01000925	HBXI01000925.1	sp	Q54P79	4CL3_DICDI	41.311	305	175	4	226	1128	240	544	2.57e-71	244
ENA	HBXI01000926	HBXI01000926.1	sp	Q54P79	4CL3_DICDI	40.845	355	200	5	1007	2059	196	544	3.36e-76	263
ENA	HBXI01000927	HBXI01000927.1	sp	Q54P79	4CL3_DICDI	40.845	355	200	5	1007	2059	196	544	3.59e-76	263
ENA	HBXI01000928	HBXI01000928.1	sp	Q54P79	4CL3_DICDI	41.311	305	175	4	226	1128	240	544	2.31e-71	244
ENA	HBXI01000932	HBXI01000932.1	sp	Q9VBW3	CAD96_DROME	53.425	146	65	2	236	673	631	773	1.79e-41	159
ENA	HBXI01000933	HBXI01000933.1	sp	Q9VBW3	CAD96_DROME	57.576	132	55	1	606	1001	643	773	8.10e-40	157
ENA	HBXI01000934	HBXI01000934.1	sp	Q9VBW3	CAD96_DROME	53.918	319	139	3	576	1532	463	773	8.10e-108	347
ENA	HBXI01000960	HBXI01000960.1	sp	P83094	STIM_DROME	46.292	391	204	4	319	1476	145	534	6.71e-94	308
ENA	HBXI01000961	HBXI01000961.1	sp	P83094	STIM_DROME	46.292	391	204	4	319	1476	145	534	6.52e-94	308
ENA	HBXI01000963	HBXI01000963.1	sp	P83094	STIM_DROME	36.293	259	147	4	150	896	284	534	3.74e-28	122
ENA	HBXI01000964	HBXI01000964.1	sp	P83094	STIM_DROME	46.292	391	204	4	319	1476	145	534	1.48e-95	305
ENA	HBXI01000975	HBXI01000975.1	sp	Q5DHJ5	IFT46_SCHJA	59.877	162	65	0	2	487	163	324	2.21e-66	217
ENA	HBXI01000999	HBXI01000999.1	sp	Q96N67	DOCK7_HUMAN	69.706	647	193	2	2806	872	1464	2109	0.0	938
ENA	HBXI01001000	HBXI01001000.1	sp	Q96N67	DOCK7_HUMAN	69.706	647	193	2	2359	425	1464	2109	0.0	937
